log_price,room_type,accommodates,neighbourhood,zipcode,bedrooms,bathrooms,review_scores_rating,has_pool,has_fireplace,has_wifi,has_kitchen,has_dishwasher
4.4998096703302615,Private room,2,Alphabet City,10009.0,1.0,1.0,97.0,False,True,False,True,False
4.787491742782046,Private room,2,Midtown East,10022,1.0,1.0,80.0,False,False,False,True,False
4.0943445622221,Private room,1,Bedford-Stuyvesant,11233,1.0,1.0,98.0,False,False,False,True,False
4.31748811353631,Private room,2,Bedford-Stuyvesant,11233,1.0,1.0,100.0,False,False,False,True,True
5.416100402204419,Entire home/apt,6,West Village,10014,2.0,1.0,100.0,False,False,False,True,False
4.59511985013459,Private room,1,Upper East Side,10021,1.0,1.0,100.0,False,True,False,True,True
4.248495242049359,Private room,1,Park Slope,11215,1.0,1.0,96.0,False,False,False,True,False
3.8918202981106265,Private room,2,Williamsburg,11249.0,1.0,1.0,80.0,False,False,False,True,False
4.700480365792417,Entire home/apt,5,Midtown,10001,0.0,1.0,86.0,False,False,False,True,False
4.941642422609304,Private room,2,Crown Heights,11216.0,1.0,1.0,100.0,False,False,False,True,False
5.393627546352364,Entire home/apt,4,Hell's Kitchen,10019,2.0,1.0,73.0,False,False,False,True,False
4.174387269895637,Private room,2,Fort Greene,11205,1.0,1.0,,False,False,False,True,False
5.043425116919247,Entire home/apt,5,Hamilton Heights,10031,2.0,1.0,98.0,False,True,False,True,False
4.248495242049359,Private room,1,Williamsburg,11211.0,1.0,1.0,,False,False,False,True,False
4.59511985013459,Entire home/apt,3,Astoria,11377,1.0,1.0,97.0,False,False,False,True,False
5.010635294096256,Entire home/apt,1,Upper East Side,10028,0.0,1.0,100.0,False,False,False,True,False
5.3471075307174685,Entire home/apt,4,Financial District,10006,1.0,1.0,96.0,False,False,False,True,False
4.8283137373023015,Private room,2,Jamaica,11422,1.0,1.0,100.0,False,False,False,True,False
4.0943445622221,Private room,2,Bushwick,11237,1.0,1.0,98.0,False,False,False,True,True
3.912023005428147,Private room,2,Crown Heights,11216.0,1.0,1.0,88.0,False,True,False,True,False
6.212606095751518,Entire home/apt,7,Hell's Kitchen,10036,3.0,1.0,100.0,False,False,False,True,False
5.241747015059644,Entire home/apt,5,Hell's Kitchen,10036,1.0,1.0,98.0,False,False,False,True,True
4.941642422609304,Entire home/apt,4,Flatlands,11234,2.0,1.5,20.0,False,False,False,True,False
4.0943445622221,Private room,2,Harlem,10026,1.0,2.0,70.0,False,False,False,True,False
4.867534450455582,Entire home/apt,5,Harlem,10026,1.0,1.0,96.0,False,False,False,True,False
3.912023005428147,Private room,1,Crown Heights,11216.0,1.0,1.0,100.0,False,False,False,True,False
4.31748811353631,Private room,2,East Harlem,10029.0,1.0,1.5,94.0,False,False,False,True,False
4.442651256490317,Private room,2,Bayside,11427,1.0,1.0,96.0,False,False,False,False,False
5.135798437050261,Entire home/apt,2,Upper East Side,10028,1.0,1.0,90.0,False,False,False,True,False
4.8283137373023015,Entire home/apt,4,Williamsburg,11249.0,2.0,2.0,90.0,False,False,False,True,False
5.293304824724492,Entire home/apt,2,Lower East Side,10002,1.0,1.0,94.0,False,False,False,True,False
3.80666248977032,Entire home/apt,2,Bensonhurst,11214,1.0,1.0,,False,False,False,True,False
4.382026634673881,Private room,2,Sunset Park,11220,1.0,1.0,,False,False,False,True,False
4.23410650459726,Entire home/apt,4,Midwood,11230,1.0,1.0,93.0,False,False,False,True,False
3.555348061489413,Shared room,4,Sheepshead Bay,11229,1.0,1.0,96.0,False,False,False,True,False
5.272999558563747,Private room,2,Murray Hill,10016,1.0,1.0,93.0,True,False,False,True,False
4.90527477843843,Entire home/apt,6,Bedford-Stuyvesant,11221,2.0,1.0,92.0,False,False,False,True,False
6.214608098422191,Entire home/apt,8,Upper West Side,10024,3.0,3.0,100.0,False,False,False,True,False
3.80666248977032,Shared room,2,Bushwick,11221,1.0,1.0,80.0,False,False,False,True,False
3.8918202981106265,Private room,3,Hamilton Heights,10031,1.0,1.0,80.0,False,False,False,True,False
3.912023005428147,Private room,2,Greenpoint,11222,1.0,1.0,92.0,False,False,False,True,False
5.62040086571715,Entire home/apt,4,Park Slope,11217,3.0,1.5,99.0,False,True,False,True,True
4.060443010546419,Entire home/apt,2,Concourse,10456.0,0.0,1.0,96.0,False,False,False,True,False
4.31748811353631,Private room,2,Bedford-Stuyvesant,11205,1.0,1.0,86.0,False,False,False,True,False
5.433722003554242,Entire home/apt,2,Chelsea,10011.0,0.0,1.0,100.0,False,False,False,True,False
6.396929655216146,Entire home/apt,12,Upper East Side,10128,5.0,2.5,91.0,False,False,False,True,False
4.442651256490317,Private room,2,Greenpoint,11222,1.0,1.5,94.0,False,False,False,True,False
5.003946305945459,Entire home/apt,2,Harlem,10037,0.0,1.0,90.0,False,False,False,True,False
4.653960350157523,Private room,2,East Village,10003.0,1.0,1.0,98.0,False,False,False,True,False
4.787491742782046,Entire home/apt,2,Brooklyn Heights,11201,1.0,1.0,,False,False,False,True,False
4.276666119016055,Private room,1,Washington Heights,10033,1.0,1.0,95.0,False,False,False,True,False
4.07753744390572,Private room,2,Bedford-Stuyvesant,11233,1.0,1.0,89.0,False,False,False,True,False
5.416100402204419,Private room,2,Hell's Kitchen,10036,1.0,1.0,,False,False,False,False,False
4.8283137373023015,Private room,5,Upper East Side,10021,1.0,1.0,95.0,False,False,False,True,False
5.1929568508902095,Entire home/apt,2,Chinatown,10002,1.0,1.0,,False,False,False,True,False
5.010635294096256,Private room,2,West Village,10014,1.0,1.0,89.0,False,False,False,True,False
4.605170185988092,Private room,2,Hell's Kitchen,10036,0.0,1.0,,False,False,False,True,False
3.688879454113936,Private room,1,Bedford-Stuyvesant,11233,1.0,1.0,92.0,False,False,False,True,False
3.80666248977032,Private room,2,Sunnyside,11377,1.0,1.0,79.0,False,False,False,True,False
3.555348061489413,Private room,1,Bushwick,11237,1.0,2.0,,False,False,False,True,False
4.934473933130692,Entire home/apt,4,Park Slope,11215,1.0,1.0,97.0,False,False,False,True,False
3.871201010907892,Shared room,1,Inwood,10034,1.0,1.0,73.0,False,False,False,True,False
3.912023005428147,Private room,3,Bedford-Stuyvesant,11205,1.0,1.0,93.0,False,False,False,True,False
3.737669618283368,Private room,1,Bedford-Stuyvesant,11233.0,1.0,1.0,90.0,False,False,False,True,False
4.8283137373023015,Entire home/apt,4,Astoria,11106,1.0,1.0,98.0,False,False,False,True,False
4.605170185988092,Private room,1,Lefferts Garden,11225,1.0,1.0,,False,False,False,True,False
4.736198448394496,Entire home/apt,2,Williamsburg,11206.0,1.0,1.0,92.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,Hell's Kitchen,10019,0.0,1.0,97.0,False,False,False,True,False
4.248495242049359,Private room,2,Flatbush,11226,1.0,1.0,,False,False,False,True,False
3.8918202981106265,Private room,2,Riverdale,10471,2.0,1.0,100.0,False,False,False,True,False
5.010635294096256,Entire home/apt,6,Williamsburg,11206.0,0.0,1.0,94.0,False,False,False,True,False
4.382026634673881,Private room,2,Harlem,10027,1.0,1.0,90.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,Financial District,10005,0.0,1.0,100.0,False,False,False,True,False
4.356708826689592,Private room,2,East Village,10003.0,1.0,1.0,100.0,False,False,False,True,False
3.218875824868201,Private room,1,Washington Heights,10032,1.0,1.0,100.0,False,False,False,True,False
5.991464547107983,Entire home/apt,6,Gramercy Park,10003,2.0,1.0,97.0,False,False,False,True,False
3.332204510175204,Private room,1,Bensonhurst,11204,1.0,1.0,,False,False,False,True,False
4.382026634673881,Private room,2,Harlem,10037,1.0,1.0,95.0,False,False,False,True,False
5.1929568508902095,Entire home/apt,4,Bushwick,11237,2.0,2.0,100.0,False,False,False,True,True
5.416100402204419,Entire home/apt,4,Bedford-Stuyvesant,11216,2.0,1.5,100.0,False,False,False,True,False
4.59511985013459,Entire home/apt,5,Bedford-Stuyvesant,11216,0.0,1.0,96.0,False,False,False,True,True
4.605170185988092,Private room,2,Washington Heights,10032,1.0,1.0,93.0,False,False,False,True,False
4.430816798843313,Private room,2,Williamsburg,11249.0,1.0,1.0,100.0,False,False,False,True,False
5.247024072160486,Entire home/apt,2,Hell's Kitchen,10019,1.0,1.0,99.0,False,False,False,True,False
4.787491742782046,Private room,2,Chinatown,10013.0,1.0,1.0,80.0,False,False,False,True,False
3.555348061489413,Private room,2,Utopia,11365,1.0,1.0,94.0,False,False,False,True,False
4.442651256490317,Private room,2,Flatbush,11226.0,1.0,1.0,98.0,False,False,False,True,False
3.688879454113936,Shared room,2,Corona,11368.0,1.0,1.0,98.0,True,False,False,True,False
4.941642422609304,Private room,4,Midtown East,10016,1.0,1.0,100.0,False,False,False,True,True
4.605170185988092,Shared room,2,Hell's Kitchen,10019,1.0,2.0,100.0,True,False,False,True,True
4.0943445622221,Private room,1,Park Versailles,10472,0.0,1.0,100.0,False,False,False,True,False
5.3706380281276624,Entire home/apt,4,Financial District,10006,0.0,1.0,100.0,False,False,False,True,False
3.688879454113936,Private room,2,Woodhaven,11421,1.0,1.0,92.0,False,False,False,False,False
5.5174528964647065,Entire home/apt,3,Upper West Side,10024,1.0,1.0,100.0,False,False,False,True,False
5.1929568508902095,Entire home/apt,3,Upper West Side,10025,0.0,1.0,97.0,False,False,False,True,False
4.605170185988092,Entire home/apt,4,The Rockaways,11692,1.0,1.0,99.0,False,False,False,True,False
4.976733742420574,Entire home/apt,4,Gowanus,11215,1.0,1.0,100.0,False,False,False,True,False
4.605170185988092,Entire home/apt,2,Greenpoint,11222,1.0,1.0,,False,False,False,True,False
6.549650742233808,Entire home/apt,6,Upper West Side,10023,3.0,2.0,100.0,False,False,False,True,True
4.605170185988092,Private room,2,Astoria,11102,1.0,1.0,100.0,False,False,False,True,False
5.634789603169249,Entire home/apt,6,Bedford-Stuyvesant,11233,2.0,1.5,100.0,False,False,False,True,False
4.59511985013459,Private room,2,Williamsburg,11211.0,1.0,1.0,100.0,False,False,False,True,False
3.912023005428147,Private room,2,Flushing,11355,1.0,1.0,97.0,False,False,False,True,False
5.236441962829949,Private room,1,Bushwick,11237,1.0,1.0,,False,False,False,True,False
5.424950017481403,Entire home/apt,4,Park Slope,11217,2.0,2.0,100.0,False,False,False,True,False
4.605170185988092,Private room,2,East Village,10003.0,1.0,1.0,90.0,False,False,False,True,False
5.521460917862246,Entire home/apt,4,Carroll Gardens,11231.0,2.0,2.0,100.0,False,False,False,True,False
4.248495242049359,Private room,1,Greenpoint,11222,1.0,1.0,98.0,False,False,False,True,True
5.1929568508902095,Private room,3,Jamaica,11412,1.0,1.0,,False,False,False,False,False
4.07753744390572,Shared room,1,Union Square,10003,1.0,1.0,94.0,False,False,False,True,False
4.174387269895637,Private room,2,Williamsburg,11211.0,1.0,1.0,,False,False,False,True,False
5.5174528964647065,Entire home/apt,2,Chelsea,10011.0,0.0,1.0,100.0,False,False,False,True,False
4.4998096703302615,Private room,4,Bedford-Stuyvesant,11221,1.0,1.5,93.0,False,False,False,True,False
5.068904202220232,Entire home/apt,2,Williamsburg,11211.0,1.0,1.0,100.0,False,False,False,True,False
4.653960350157523,Private room,2,Crown Heights,11216.0,1.0,1.0,89.0,False,False,False,True,False
4.997212273764115,Entire home/apt,2,Williamsburg,11211.0,0.0,1.0,92.0,False,False,False,True,False
5.857933154483459,Entire home/apt,5,West Village,10014,2.0,1.0,97.0,False,False,False,True,True
6.907755278982138,Entire home/apt,12,Midtown East,10017,6.0,3.0,94.0,False,False,False,True,False
4.430816798843313,Private room,3,Greenpoint,11222,1.0,1.0,97.0,False,False,False,True,False
3.218875824868201,Shared room,2,Inwood,10034,1.0,1.0,93.0,False,False,False,True,False
3.912023005428147,Private room,2,Jamaica,11432,1.0,1.0,100.0,False,False,False,True,False
4.343805421853683,Private room,2,Williamsburg,11211.0,1.0,1.0,92.0,False,False,False,True,False
4.787491742782046,Entire home/apt,2,Alphabet City,10009.0,0.0,1.0,94.0,False,False,False,True,False
5.010635294096256,Shared room,1,Park Slope,11217,1.0,1.0,99.0,False,False,False,True,False
4.867534450455582,Private room,2,East Village,10003.0,1.0,1.0,91.0,False,False,False,True,False
4.787491742782046,Entire home/apt,6,Greenwich Village,10012,3.0,2.0,80.0,False,False,False,True,False
5.272999558563747,Entire home/apt,5,East Harlem,10029.0,2.0,1.0,84.0,False,False,False,True,False
4.007333185232471,Private room,2,Astoria,11101,1.0,2.0,,False,False,False,False,False
5.697093486505405,Entire home/apt,10,Carroll Gardens,11231.0,2.0,1.5,91.0,True,False,False,True,False
4.700480365792417,Private room,3,Bushwick,11206,1.0,1.0,97.0,False,False,False,False,False
4.0943445622221,Private room,2,Mott Haven,10454,1.0,1.0,,False,False,False,True,False
4.454347296253506,Private room,2,The Rockaways,11692,1.0,1.0,,False,False,False,True,True
6.214608098422191,Entire home/apt,6,Williamsburg,11211,2.0,2.0,,False,False,False,True,False
5.010635294096256,Entire home/apt,4,Alphabet City,10009.0,2.0,1.0,,False,False,False,True,False
5.521460917862246,Entire home/apt,2,Greenwich Village,10003,1.0,1.0,99.0,False,False,False,True,False
4.0943445622221,Private room,2,Clinton Hill,11238.0,1.0,1.0,100.0,False,False,False,True,False
5.1647859739235145,Entire home/apt,2,Chelsea,10011.0,0.0,1.0,94.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,Kips Bay,10016,0.0,1.0,,False,False,False,True,False
4.0943445622221,Private room,4,Bushwick,11207,1.0,1.0,97.0,False,False,False,True,False
4.68213122712422,Entire home/apt,4,Crown Heights,11225.0,1.0,1.0,,False,False,False,True,False
6.07993319509559,Entire home/apt,5,Flatiron District,10001,2.0,1.0,96.0,False,False,False,True,True
4.382026634673881,Entire home/apt,2,East Village,10003.0,1.0,1.0,87.0,False,False,False,True,False
5.075173815233828,Entire home/apt,4,Park Slope,11215,3.0,1.0,91.0,False,False,False,True,False
4.700480365792417,Private room,1,Crown Heights,11225.0,1.0,1.0,93.0,False,False,False,True,False
4.787491742782046,Entire home/apt,3,Upper West Side,10024,1.0,1.0,80.0,False,False,False,True,False
5.521460917862246,Entire home/apt,8,Hell's Kitchen,10036,3.0,1.0,89.0,False,False,False,True,False
4.31748811353631,Private room,2,Morningside Heights,10025,1.0,,92.0,False,False,False,True,False
4.59511985013459,Private room,2,Upper West Side,10025,1.0,1.0,91.0,False,False,False,False,False
5.220355825078324,Entire home/apt,3,Hell's Kitchen,10036,0.0,1.0,100.0,False,False,False,True,False
5.594711379601837,Entire home/apt,2,Midtown East,10017,0.0,1.0,100.0,False,False,False,True,False
4.84418708645859,Private room,2,Carroll Gardens,11231.0,1.0,1.0,88.0,False,False,False,True,False
4.997212273764115,Entire home/apt,5,Upper West Side,10025,2.0,1.0,91.0,False,False,False,True,False
4.31748811353631,Private room,2,Bushwick,11221,1.0,1.0,97.0,False,False,False,True,False
5.703782474656202,Entire home/apt,2,Williamsburg,11211,1.0,2.0,100.0,False,False,False,True,False
3.80666248977032,Private room,1,Washington Heights,10032,1.0,1.0,,False,False,False,True,False
5.1647859739235145,Entire home/apt,2,Harlem,10027,1.0,1.0,97.0,False,False,False,True,False
4.605170185988092,Entire home/apt,5,Harlem,10031,1.0,1.0,95.0,False,False,False,True,False
3.688879454113936,Private room,1,West Brighton,10310,1.0,1.0,100.0,False,False,False,True,False
4.007333185232471,Private room,2,Morningside Heights,10025,1.0,1.0,,False,False,False,True,False
3.688879454113936,Shared room,2,Sunset Park,11232,1.0,1.0,60.0,False,False,False,True,False
4.59511985013459,Private room,2,Bedford-Stuyvesant,11221,1.0,1.0,96.0,False,False,False,True,False
5.988961416889862,Entire home/apt,4,Hell's Kitchen,10036,1.0,1.0,91.0,False,False,False,True,False
5.298317366548036,Entire home/apt,4,West Village,10014,2.0,1.0,97.0,False,False,False,True,True
4.787491742782046,Private room,4,Harlem,10026,2.0,1.5,97.0,False,False,False,True,False
4.605170185988092,Private room,3,Upper West Side,10025,1.0,1.0,85.0,False,False,False,True,False
4.442651256490317,Private room,2,Hell's Kitchen,10019,1.0,1.5,,False,False,False,False,False
2.8332133440562166,Shared room,1,Bay Ridge,11220,1.0,1.0,80.0,False,False,False,True,False
4.382026634673881,Entire home/apt,2,Bedford-Stuyvesant,11216,0.0,1.0,100.0,False,False,False,True,False
4.691347882229144,Private room,2,Lower East Side,10002,1.0,1.0,92.0,False,False,False,True,True
3.4657359027997265,Private room,1,Borough Park,11220,1.0,1.0,79.0,False,False,False,False,False
4.553876891600541,Private room,2,Lower East Side,10002,1.0,1.0,87.0,False,False,False,True,False
4.653960350157523,Private room,2,Upper East Side,10065,1.0,1.0,93.0,False,False,False,True,False
3.912023005428147,Private room,2,Williamsburg,11206.0,1.0,1.0,,False,False,False,True,False
4.691347882229144,Entire home/apt,2,Lower East Side,10002.0,1.0,1.0,91.0,False,False,False,True,False
4.454347296253506,Private room,1,Midtown,10019,1.0,1.0,100.0,False,False,False,True,False
3.7841896339182615,Private room,2,Crown Heights,11216.0,1.0,1.0,,False,False,False,True,False
4.90527477843843,Entire home/apt,2,East Harlem,10029.0,1.0,1.0,98.0,False,False,False,True,False
4.0943445622221,Private room,1,Crown Heights,11238.0,1.0,1.0,90.0,False,False,False,False,False
4.382026634673881,Private room,2,Hamilton Heights,10031,1.0,2.0,93.0,False,False,False,True,True
5.135798437050261,Entire home/apt,4,Lower East Side,10002,2.0,1.0,,False,False,False,True,False
5.105945473900579,Entire home/apt,2,East Village,10003.0,1.0,1.0,96.0,False,False,False,True,False
3.80666248977032,Private room,2,Bushwick,11237,1.0,1.0,100.0,False,False,False,True,False
6.052089168924417,Entire home/apt,7,Financial District,10004,2.0,1.0,99.0,False,False,False,True,False
4.852030263919617,Entire home/apt,3,Fort Greene,11205,1.0,1.0,89.0,False,False,False,True,False
4.0943445622221,Private room,2,Washington Heights,10032,1.0,1.0,94.0,False,False,False,True,False
4.934473933130692,Entire home/apt,2,Tribeca,10013,0.0,1.0,,False,False,False,True,False
4.143134726391533,Private room,2,Harlem,10039,1.0,1.0,92.0,False,False,False,True,False
5.991464547107983,Entire home/apt,5,Tribeca,10013,1.0,1.0,,False,True,False,True,False
4.48863636973214,Entire home/apt,2,Hell's Kitchen,10019,0.0,1.0,96.0,False,False,False,True,False
4.605170185988092,Entire home/apt,3,Upper West Side,10023,0.0,1.0,,False,False,False,False,False
5.416100402204419,Entire home/apt,2,West Village,10014,1.0,1.0,93.0,False,False,False,True,False
5.1647859739235145,Entire home/apt,4,West Village,10011,0.0,1.0,96.0,False,False,False,True,False
5.2574953720277815,Entire home/apt,2,Chelsea,10011.0,1.0,1.0,100.0,False,False,False,True,False
5.855071922202427,Entire home/apt,4,Greenpoint,11222,,1.0,100.0,False,False,False,True,False
4.48863636973214,Private room,2,Harlem,10027,1.0,2.0,91.0,False,False,False,True,False
4.174387269895637,Private room,1,Gramercy Park,10003,1.0,1.0,,False,False,False,True,False
5.298317366548036,Entire home/apt,4,East Village,10009.0,2.0,1.0,,False,False,False,True,False
4.787491742782046,Entire home/apt,4,Washington Heights,10040,1.0,1.0,,False,False,False,True,False
4.174387269895637,Entire home/apt,2,Hamilton Heights,10031,0.0,1.0,,False,False,False,True,False
4.0943445622221,Private room,2,Richmond Hill,11418,1.0,1.0,88.0,False,False,False,False,False
4.820281565605037,Shared room,3,Hell's Kitchen,10036,1.0,1.0,95.0,False,False,False,True,False
3.912023005428147,Private room,2,Hamilton Heights,10031,1.0,1.0,95.0,False,False,False,True,False
3.912023005428147,Private room,1,Greenpoint,11222,1.0,1.0,94.0,False,False,False,True,False
4.204692619390967,Private room,1,Crown Heights,11238.0,1.0,1.0,,False,False,False,True,False
4.941642422609304,Entire home/apt,4,Crown Heights,11238.0,2.0,1.0,100.0,False,False,False,True,False
5.783825182329737,Entire home/apt,4,East Village,10003.0,2.0,1.0,,False,False,False,True,False
5.521460917862246,Entire home/apt,4,Lower East Side,10002,2.0,1.0,100.0,False,False,False,True,False
4.859812404361672,Entire home/apt,4,Crown Heights,11213,2.0,1.0,95.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,Midtown,10016,0.0,1.0,93.0,False,False,False,True,False
4.787491742782046,Entire home/apt,2,Morningside Heights,10025,1.0,1.0,100.0,False,False,False,True,False
4.90527477843843,Entire home/apt,4,Bedford-Stuyvesant,11216,0.0,1.0,94.0,False,False,False,True,False
3.688879454113936,Shared room,1,Bushwick,11221,1.0,1.0,96.0,False,False,False,True,False
4.174387269895637,Private room,2,Elmhurst,11373.0,1.0,1.0,90.0,False,False,False,True,False
4.564348191467836,Entire home/apt,2,Astoria,11106,1.0,1.0,,False,False,False,True,False
5.241747015059644,Entire home/apt,5,Upper West Side,10024,1.0,1.0,100.0,True,False,False,True,False
5.521460917862246,Entire home/apt,8,Fort Greene,11217,3.0,2.0,99.0,False,False,False,True,True
4.941642422609304,Entire home/apt,2,Upper East Side,10021,0.0,1.0,100.0,False,False,False,True,False
3.688879454113936,Private room,1,Bedford-Stuyvesant,11221,1.0,1.0,100.0,False,False,False,True,False
5.634789603169249,Entire home/apt,4,East Village,10009.0,1.0,1.0,93.0,False,False,False,True,False
4.248495242049359,Private room,2,Flushing,11355,1.0,1.0,89.0,False,False,False,True,False
5.105945473900579,Entire home/apt,4,Crown Heights,11216.0,2.0,1.0,100.0,False,False,False,True,False
5.135798437050261,Entire home/apt,4,Alphabet City,10009.0,1.0,1.0,92.0,False,False,False,True,False
5.075173815233828,Entire home/apt,2,Williamsburg,11211.0,1.0,1.0,100.0,False,False,False,True,False
4.0943445622221,Private room,2,Astoria,11102,1.0,1.0,100.0,False,False,False,False,False
4.867534450455582,Entire home/apt,2,Tribeca,10013,1.0,1.0,95.0,False,True,False,True,False
5.857933154483459,Entire home/apt,5,East Village,10009.0,2.0,1.0,87.0,False,False,False,True,False
3.713572066704309,Private room,2,Harlem,10039,1.0,1.0,95.0,False,False,False,False,False
5.043425116919247,Entire home/apt,4,Williamsburg,11211,1.0,1.0,93.0,False,False,False,True,False
4.59511985013459,Entire home/apt,2,Concourse,10451.0,1.0,1.0,99.0,False,False,False,True,False
5.043425116919247,Private room,2,Williamsburg,11211.0,1.0,1.0,99.0,False,False,False,True,False
5.105945473900579,Entire home/apt,4,Bushwick,11221,1.0,1.5,95.0,False,False,False,True,False
5.068904202220232,Entire home/apt,4,Upper East Side,10128,1.0,1.0,88.0,False,False,False,True,False
4.174387269895637,Private room,2,Harlem,10030,1.0,2.0,93.0,False,False,False,True,False
3.555348061489413,Shared room,2,Jamaica,11435,1.0,1.0,100.0,False,False,False,True,False
4.060443010546419,Private room,1,Williamsburg,11249,1.0,1.0,98.0,False,False,False,True,False
5.703782474656202,Entire home/apt,5,Bedford-Stuyvesant,11238,2.0,2.0,100.0,False,False,False,False,False
4.248495242049359,Private room,2,Washington Heights,10033,1.0,1.0,100.0,False,False,False,False,False
4.248495242049359,Entire home/apt,3,Bushwick,11221,1.0,1.0,96.0,False,False,False,True,False
5.105945473900579,Entire home/apt,2,Greenpoint,11222,1.0,1.0,93.0,False,False,False,True,False
4.700480365792417,Private room,1,Chinatown,10002.0,1.0,1.0,,False,False,False,True,False
4.174387269895637,Private room,2,Bushwick,11207,1.0,2.0,86.0,False,False,False,True,False
5.6167710976665735,Entire home/apt,3,Upper West Side,10023,1.0,1.0,,False,False,False,True,False
5.010635294096256,Entire home/apt,4,Upper East Side,,1.0,1.0,,False,False,False,False,False
6.476972362889682,Private room,6,Williamsburg,11249.0,3.0,1.0,,False,False,False,True,False
4.174387269895637,Private room,2,Brownsville,11212,1.0,1.0,80.0,False,False,False,True,False
3.80666248977032,Private room,1,Astoria,11105,1.0,1.0,100.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,Downtown Brooklyn,11201,1.0,1.0,100.0,False,False,False,True,False
4.007333185232471,Private room,1,Washington Heights,10040,0.0,1.0,100.0,False,False,False,True,False
5.272999558563747,Entire home/apt,2,Upper East Side,10128,0.0,1.0,96.0,False,False,False,True,False
5.288267030694535,Private room,2,Morrisania,10456,1.0,1.0,,False,False,False,False,False
5.1647859739235145,Entire home/apt,2,Greenwich Village,10012,1.0,1.0,100.0,False,False,False,True,False
4.31748811353631,Private room,2,Lefferts Garden,11225,1.0,1.0,89.0,False,False,False,True,False
4.382026634673881,Private room,1,Upper East Side,10128,1.0,,100.0,False,False,False,False,False
4.31748811353631,Private room,2,Tribeca,10007,1.0,2.0,40.0,True,False,False,True,False
5.298317366548036,Entire home/apt,6,Williamsburg,11211.0,2.0,2.0,98.0,False,False,False,True,True
4.976733742420574,Entire home/apt,2,Gramercy Park,10003,1.0,1.0,94.0,False,False,False,True,False
3.7841896339182615,Private room,2,Bushwick,11237,1.0,1.0,98.0,False,False,False,True,False
5.247024072160486,Entire home/apt,5,Hell's Kitchen,10036,2.0,1.0,87.0,True,False,False,True,True
5.1929568508902095,Entire home/apt,2,Gramercy Park,10003,2.0,1.0,100.0,False,False,False,True,False
4.382026634673881,Private room,1,Clinton Hill,11205.0,1.0,1.0,,False,False,False,True,False
5.1647859739235145,Entire home/apt,4,Chelsea,10011.0,2.0,1.0,90.0,False,False,False,True,False
5.278114659230517,Entire home/apt,3,Lower East Side,10002.0,0.0,2.0,88.0,False,False,False,True,False
4.605170185988092,Entire home/apt,2,Financial District,10004,0.0,1.0,95.0,False,False,False,True,False
4.59511985013459,Private room,1,Upper East Side,10028,1.0,1.0,100.0,False,False,False,True,False
5.6167710976665735,Entire home/apt,6,Hell's Kitchen,10019,2.0,1.0,94.0,False,False,False,True,False
4.700480365792417,Entire home/apt,3,Alphabet City,10009.0,0.0,1.0,92.0,False,False,False,True,False
5.521460917862246,Entire home/apt,3,Chelsea,10011.0,0.0,1.0,93.0,False,False,False,True,False
4.31748811353631,Private room,2,Morningside Heights,10025,1.0,1.0,100.0,False,False,False,True,False
5.6167710976665735,Entire home/apt,7,Lefferts Garden,11225,4.0,2.5,80.0,False,False,False,True,False
4.867534450455582,Entire home/apt,2,Greenpoint,11222,2.0,1.0,100.0,False,False,False,True,False
4.605170185988092,Entire home/apt,4,Chelsea,10011.0,2.0,1.0,100.0,False,False,False,True,False
4.477336814478207,Entire home/apt,3,Bedford-Stuyvesant,11206,1.0,1.0,90.0,False,False,False,False,False
4.976733742420574,Entire home/apt,2,Hell's Kitchen,10019,1.0,1.0,90.0,False,False,False,True,False
4.59511985013459,Private room,2,Williamsburg,11211,1.0,1.0,91.0,False,False,False,True,False
5.926926025970412,Entire home/apt,6,Upper East Side,10028,2.0,1.0,100.0,False,False,False,True,False
4.48863636973214,Private room,1,Alphabet City,10009.0,1.0,1.0,90.0,False,False,False,True,False
4.382026634673881,Private room,2,Windsor Terrace,11218,1.0,1.0,98.0,False,False,False,True,False
4.0943445622221,Private room,1,Bushwick,11221,1.0,1.0,100.0,False,False,False,True,False
2.9444389791664403,Shared room,1,Corona,11368,1.0,2.5,100.0,False,False,False,True,False
4.248495242049359,Private room,2,Harlem,10027,1.0,1.0,,False,False,False,True,False
3.688879454113936,Private room,1,Harlem,10030,1.0,1.0,,False,False,False,True,False
4.605170185988092,Entire home/apt,4,Upper East Side,10128,1.0,1.0,89.0,False,False,False,True,False
4.07753744390572,Private room,2,Ditmars / Steinway,11105,1.0,1.0,85.0,False,False,False,True,False
5.857933154483459,Entire home/apt,2,Kips Bay,10016,1.0,1.0,60.0,False,False,False,True,False
3.828641396489095,Private room,1,Hamilton Heights,10031,1.0,,87.0,False,False,False,True,False
4.934473933130692,Entire home/apt,3,Upper East Side,10075,1.0,1.0,91.0,False,False,False,True,False
4.23410650459726,Private room,5,Jackson Heights,11372,1.0,2.0,80.0,False,False,False,True,False
5.010635294096256,Entire home/apt,3,Fort Greene,11217,0.0,1.0,100.0,False,False,False,True,False
4.31748811353631,Private room,2,Lefferts Garden,11225,1.0,1.0,98.0,False,False,False,True,False
