log_price,room_type,accommodates,neighbourhood,zipcode,bedrooms,bathrooms,review_scores_rating,has_pool
3.8501476017100575,1,2,53,173,1.0,1.0,100.0,False
3.258096538021482,1,1,55,164,1.0,1.0,80.0,False
4.4998096703302615,1,2,182,39,1.0,1.0,95.0,False
4.127134385045092,1,2,103,195,1.0,1.0,90.0,False
3.555348061489413,2,2,95,53,1.0,1.0,100.0,False
4.442651256490317,0,2,53,173,1.0,1.0,96.0,False
3.912023005428147,1,2,34,215,1.0,1.5,96.0,False
5.075173815233828,0,5,88,33,2.0,1.0,84.0,False
4.48863636973214,1,2,64,197,1.0,1.0,100.0,False
5.416100402204419,0,4,56,9,2.0,1.0,90.0,False
7.240649694255465,0,12,25,204,5.0,2.5,94.0,True
5.220355825078324,0,2,102,18,1.0,1.0,97.0,False
4.248495242049359,1,3,86,50,1.0,1.5,100.0,False
4.553876891600541,1,3,195,170,1.0,1.0,100.0,False
4.976733742420574,0,4,46,180,1.0,1.0,94.0,False
5.407171771460121,0,2,182,38,1.0,1.0,100.0,False
4.605170185988092,0,3,64,197,1.0,1.0,100.0,False
5.043425116919247,0,6,23,188,2.0,1.0,96.0,False
5.5174528964647065,0,4,11,206,3.0,1.0,100.0,False
4.584967478670572,0,2,151,264,1.0,1.0,97.0,False
4.59511985013459,1,2,83,22,1.0,1.0,92.0,False
4.59511985013459,1,2,70,181,1.0,1.0,100.0,False
4.74493212836325,0,2,109,4,1.0,1.0,100.0,False
3.555348061489413,1,1,23,188,0.0,1.0,80.0,False
5.225746673713202,0,2,109,4,1.0,1.0,87.0,False
4.382026634673881,1,2,146,291,1.0,1.0,77.0,False
5.298317366548036,0,4,181,73,1.0,1.0,100.0,False
4.8283137373023015,0,2,1,17,1.0,1.0,100.0,False
4.23410650459726,1,2,23,188,1.0,1.0,94.0,False
3.713572066704309,2,2,11,179,1.0,1.0,95.0,False
4.90527477843843,0,2,103,195,1.0,1.0,94.0,False
4.356708826689592,1,2,195,162,1.0,1.0,97.0,False
4.787491742782046,1,2,70,181,1.0,1.0,99.0,False
3.80666248977032,1,2,60,244,1.0,1.0,88.0,False
3.688879454113936,1,1,46,207,0.0,1.0,100.0,False
4.976733742420574,0,4,1,17,1.0,2.0,83.0,False
4.941642422609304,0,3,11,179,1.0,1.0,98.0,False
4.07753744390572,1,2,34,216,1.0,1.5,100.0,False
4.787491742782046,0,3,46,175,1.0,1.0,96.0,False
3.688879454113936,1,2,11,188,1.0,1.0,100.0,False
4.553876891600541,0,2,109,4,1.0,1.0,100.0,False
3.7612001156935615,1,2,64,198,1.0,1.0,89.0,False
4.605170185988092,1,2,54,55,1.0,1.0,100.0,False
5.393627546352364,0,2,181,45,1.0,1.5,80.0,False
4.0943445622221,1,2,195,171,1.0,1.0,97.0,False
4.219507705176107,1,5,67,221,3.0,2.0,96.0,False
5.0238805208462765,0,2,182,38,0.0,1.0,100.0,False
5.1647859739235145,0,4,25,155,2.0,1.0,91.0,False
5.010635294096256,0,2,190,26,1.0,1.0,95.0,False
4.0943445622221,1,3,64,197,1.0,1.0,95.0,False
4.442651256490317,1,2,70,215,1.0,1.0,96.0,False
4.442651256490317,0,2,23,161,1.0,1.0,95.0,False
3.80666248977032,1,1,64,197,1.0,1.0,97.0,False
4.382026634673881,1,2,146,215,1.0,1.0,90.0,False
4.553876891600541,1,2,182,39,1.0,2.0,97.0,False
4.6443908991413725,0,2,20,154,0.0,1.0,95.0,False
5.416100402204419,0,4,47,155,1.0,1.0,100.0,False
3.7612001156935615,1,1,23,188,1.0,2.5,100.0,False
5.3471075307174685,0,4,20,154,2.0,1.0,80.0,False
4.584967478670572,0,2,87,58,1.0,1.0,86.0,False
4.454347296253506,0,2,82,190,1.0,1.0,100.0,False
5.010635294096256,1,2,169,184,1.0,1.0,100.0,False
5.062595033026967,0,3,195,291,1.0,1.0,100.0,False
4.060443010546419,1,2,19,216,1.0,1.0,94.0,False
4.07753744390572,1,2,4,148,1.0,1.0,99.0,False
4.7535901911063645,0,3,82,190,0.0,1.0,93.0,False
3.737669618283368,2,1,187,52,1.0,1.0,80.0,False
4.356708826689592,1,3,87,41,1.0,1.0,100.0,False
4.605170185988092,0,2,122,36,0.0,1.0,100.0,False
5.6167710976665735,0,7,87,43,1.0,1.0,70.0,False
4.382026634673881,1,2,23,163,1.0,1.5,100.0,False
5.521460917862246,0,2,195,220,1.0,1.0,100.0,False
4.795790545596741,1,2,190,26,1.0,1.0,93.0,False
5.010635294096256,0,4,34,216,1.0,1.0,96.0,False
4.174387269895637,1,2,195,171,1.0,1.0,88.0,False
5.043425116919247,0,2,195,162,1.0,1.0,100.0,False
4.553876891600541,1,2,70,159,1.0,1.0,91.0,False
4.605170185988092,1,3,195,220,1.0,1.0,80.0,False
4.787491742782046,0,2,181,69,0.0,1.0,90.0,False
4.700480365792417,0,4,11,206,1.0,1.0,94.0,False
5.389071729816501,0,2,131,28,1.0,1.0,93.0,False
4.442651256490317,0,4,97,274,1.0,1.0,96.0,False
4.700480365792417,1,2,181,45,1.0,1.0,98.0,False
3.58351893845611,2,2,189,118,1.0,1.0,96.0,False
4.941642422609304,0,2,181,45,0.0,1.0,100.0,False
5.298317366548036,0,5,25,204,2.0,1.0,80.0,False
5.389071729816501,0,4,195,171,1.0,1.0,97.0,False
4.691347882229144,0,2,187,51,0.0,1.0,95.0,False
4.700480365792417,1,3,66,208,2.0,1.0,80.0,False
3.912023005428147,1,2,103,195,1.0,1.0,90.0,False
3.9889840465642745,1,2,11,161,1.0,1.5,96.0,False
3.688879454113936,1,3,151,267,1.0,1.0,89.0,False
4.605170185988092,1,2,46,207,1.0,1.0,100.0,False
4.442651256490317,1,1,181,45,1.0,1.0,96.0,False
4.787491742782046,0,2,140,177,1.0,1.0,100.0,False
4.442651256490317,0,4,64,197,0.0,1.0,100.0,False
5.293304824724492,0,2,83,20,1.0,1.0,80.0,False
4.787491742782046,0,2,87,48,1.0,1.0,80.0,False
5.4380793089231965,0,2,88,31,1.0,1.0,99.0,False
4.0943445622221,0,2,16,183,1.0,1.0,95.0,False
3.80666248977032,1,2,152,253,1.0,1.0,93.0,False
5.926926025970412,0,4,88,56,2.0,1.0,100.0,False
3.555348061489413,1,1,11,159,1.0,1.0,80.0,False
4.174387269895637,0,2,4,147,0.0,1.0,100.0,False
4.700480365792417,0,4,82,190,1.0,1.0,100.0,False
5.700443573390688,0,4,195,218,2.0,1.0,99.0,False
4.867534450455582,0,2,76,7,1.0,1.0,89.0,False
5.3471075307174685,0,2,131,28,0.0,1.0,100.0,False
4.060443010546419,1,2,87,43,1.0,2.0,97.0,False
6.214608098422191,0,3,106,4,1.0,1.0,86.0,False
4.3694478524670215,0,4,95,53,1.0,1.0,100.0,False
4.941642422609304,0,5,41,104,1.0,1.0,90.0,False
6.907755278982138,0,6,195,220,2.0,1.0,97.0,False
4.07753744390572,1,2,200,248,1.0,1.5,96.0,False
4.605170185988092,0,3,46,216,1.0,1.0,90.0,False
4.700480365792417,0,2,11,206,1.0,1.0,97.0,False
3.555348061489413,1,1,149,203,1.0,1.0,100.0,False
4.31748811353631,1,2,23,213,1.0,1.0,95.0,False
5.3706380281276624,0,2,182,38,1.0,1.0,100.0,False
3.951243718581428,1,2,131,28,1.0,1.0,95.0,False
4.31748811353631,1,2,29,4,1.0,1.0,99.0,False
5.298317366548036,0,3,56,7,1.0,1.0,95.0,False
5.1647859739235145,0,6,87,43,1.0,1.0,93.0,False
5.010635294096256,1,2,187,51,1.0,1.0,92.0,False
5.220355825078324,0,3,109,6,2.0,1.0,94.0,False
5.857933154483459,0,6,87,43,3.0,2.5,100.0,False
5.521460917862246,0,5,182,38,1.0,1.0,87.0,False
5.135798437050261,1,2,87,41,1.0,1.0,98.0,False
4.248495242049359,1,3,23,161,1.0,1.0,99.0,False
4.605170185988092,0,1,187,51,0.0,1.0,98.0,False
4.394449154672439,1,2,23,161,1.0,1.0,89.0,False
4.248495242049359,1,2,16,158,1.0,1.0,100.0,False
4.553876891600541,1,2,65,2,1.0,1.0,92.0,False
4.90527477843843,1,2,54,59,1.0,1.0,94.0,False
4.248495242049359,1,2,4,150,1.0,1.0,97.0,False
3.737669618283368,1,2,4,145,1.0,1.0,98.0,False
4.787491742782046,0,3,181,291,0.0,1.0,94.0,False
4.976733742420574,1,3,181,45,1.0,1.0,97.0,False
5.298317366548036,0,4,140,177,2.0,1.0,100.0,False
4.4998096703302615,1,1,29,25,1.0,1.0,99.0,False
5.521460917862246,1,5,146,215,1.0,1.0,100.0,False
4.382026634673881,1,1,195,171,1.0,1.0,100.0,False
4.31748811353631,0,5,152,253,2.0,1.0,94.0,False
6.204557762568692,0,8,76,18,3.0,1.5,92.0,False
5.043425116919247,0,6,87,43,1.0,1.0,87.0,False
4.0943445622221,1,1,46,196,1.0,1.0,100.0,False
4.276666119016055,1,2,125,39,1.0,1.0,90.0,False
5.010635294096256,1,2,88,33,1.0,1.0,99.0,False
5.1647859739235145,0,4,103,195,3.0,2.5,100.0,False
5.298317366548036,0,4,46,175,2.0,1.0,100.0,False
4.07753744390572,1,2,82,190,1.0,1.0,95.0,False
4.653960350157523,0,4,195,291,1.0,1.0,94.0,False
5.6167710976665735,0,7,88,56,2.0,2.0,89.0,False
3.80666248977032,1,1,197,183,1.0,1.0,100.0,False
4.007333185232471,1,2,11,215,1.0,1.0,100.0,False
5.068904202220232,0,4,11,206,1.0,1.0,99.0,False
4.442651256490317,1,3,4,151,1.0,1.0,95.0,False
5.1929568508902095,0,7,11,188,2.0,1.0,88.0,False
3.912023005428147,1,1,195,161,1.0,1.0,100.0,False
6.3543700407973525,0,8,29,4,3.0,1.0,96.0,False
4.74493212836325,0,5,11,161,1.0,1.0,92.0,False
4.8283137373023015,0,3,87,41,1.0,1.0,100.0,False
4.990432586778736,0,3,46,216,2.0,1.0,97.0,False
4.0943445622221,1,1,169,205,1.0,1.0,88.0,False
4.0943445622221,1,2,63,12,1.0,1.0,80.0,False
5.476463551931511,0,3,109,4,1.0,1.0,100.0,False
4.174387269895637,0,3,187,52,1.0,1.0,100.0,False
4.969813299576002,0,4,96,241,2.0,1.0,98.0,False
5.416100402204419,0,5,1,17,2.0,2.0,89.0,False
4.382026634673881,0,2,107,145,1.0,1.0,100.0,False
5.123963979403259,0,15,46,175,2.0,2.0,98.0,False
4.4067192472642525,0,2,23,213,0.0,1.0,98.0,False
4.382026634673881,1,2,195,171,1.0,1.0,86.0,False
4.007333185232471,1,1,86,48,1.0,1.0,97.0,False
5.521460917862246,0,4,195,171,2.0,1.0,93.0,False
3.4339872044851463,1,1,87,62,1.0,1.0,86.0,False
4.941642422609304,1,1,178,24,1.0,1.0,100.0,False
4.859812404361672,0,4,11,188,2.0,1.0,97.0,False
4.653960350157523,1,2,63,13,1.0,1.0,91.0,False
4.867534450455582,0,3,56,16,1.0,1.0,60.0,False
6.082218910376446,0,7,160,22,2.0,2.0,91.0,False
4.442651256490317,1,2,86,50,1.0,1.0,95.0,False
4.605170185988092,1,2,182,39,1.0,1.0,100.0,False
4.663439094112067,0,4,4,146,1.0,1.0,96.0,False
4.553876891600541,1,2,87,62,1.0,1.0,96.0,False
5.1647859739235145,0,2,83,22,0.0,1.0,93.0,False
5.010635294096256,0,3,23,213,2.0,1.0,85.0,False
4.700480365792417,0,3,98,183,1.0,1.0,100.0,False
4.4998096703302615,1,2,195,171,1.0,1.0,96.0,False
4.48863636973214,1,2,66,208,0.0,1.0,95.0,False
5.393627546352364,0,4,181,69,1.0,1.0,100.0,False
4.382026634673881,1,2,70,159,1.0,1.0,94.0,False
5.869296913133774,0,4,195,220,2.0,2.0,99.0,False
3.8501476017100575,1,2,11,179,1.0,1.0,91.0,False
4.248495242049359,1,2,102,28,1.0,1.0,90.0,False
3.555348061489413,2,2,54,47,1.0,1.0,96.0,False
4.31748811353631,1,2,11,161,1.0,1.0,89.0,False
4.867534450455582,0,2,34,160,1.0,1.0,96.0,False
5.416100402204419,0,4,182,39,2.0,1.0,97.0,False
4.969813299576002,0,3,109,4,1.0,1.0,83.0,False
5.298317366548036,0,2,195,220,0.0,1.0,100.0,False
4.248495242049359,1,2,67,225,1.0,1.0,96.0,False
5.521460917862246,0,5,11,188,3.0,1.0,92.0,False
4.564348191467836,1,2,195,171,1.0,1.0,93.0,False
4.442651256490317,1,3,181,45,1.0,1.0,85.0,False
5.631211781821365,0,4,190,26,2.0,1.0,94.0,False
5.4380793089231965,1,2,181,66,1.0,1.0,100.0,False
4.709530201312334,1,1,88,33,1.0,1.0,100.0,False
5.634789603169249,0,6,121,2,1.0,1.0,84.0,False
5.010635294096256,0,3,88,33,1.0,1.0,98.0,False
5.075173815233828,0,6,195,170,1.0,1.0,96.0,False
5.48063892334199,0,4,88,24,1.0,1.0,100.0,False
4.442651256490317,1,2,168,149,1.0,1.0,83.0,False
4.787491742782046,0,4,87,43,0.0,1.0,99.0,False
3.688879454113936,1,2,152,253,1.0,1.0,60.0,False
5.1647859739235145,0,2,70,181,1.0,1.0,97.0,False
4.060443010546419,1,1,195,170,1.0,1.0,88.0,False
3.80666248977032,1,2,152,253,1.0,1.0,100.0,False
4.007333185232471,1,1,54,47,1.0,1.0,90.0,False
5.010635294096256,0,5,11,206,2.0,1.0,100.0,False
3.912023005428147,1,3,87,43,1.0,2.0,89.0,False
3.610917912644224,1,2,187,291,1.0,1.0,60.0,False
5.4380793089231965,0,2,28,21,1.0,1.0,96.0,False
5.988961416889862,0,8,88,56,3.0,1.0,96.0,False
5.293304824724492,0,2,182,39,1.0,1.0,93.0,False
5.926926025970412,0,6,56,291,2.0,2.0,94.0,False
3.912023005428147,1,1,86,50,1.0,1.0,94.0,False
5.416100402204419,0,5,56,9,2.0,1.5,95.0,False
4.787491742782046,1,3,56,17,1.0,1.0,60.0,False
4.584967478670572,0,4,9,227,1.0,1.0,91.0,False
4.356708826689592,1,2,125,43,1.0,1.0,100.0,False
3.4011973816621555,1,1,200,248,1.0,1.0,80.0,False
4.59511985013459,1,2,182,39,1.0,1.0,100.0,False
5.010635294096256,0,3,140,177,1.0,1.0,93.0,False
4.653960350157523,1,2,140,181,1.0,2.0,96.0,False
4.8283137373023015,0,4,197,183,2.0,1.0,95.0,False
4.605170185988092,0,2,109,6,1.0,1.0,89.0,False
3.688879454113936,1,1,152,253,1.0,1.0,100.0,False
4.574710978503383,0,3,46,216,0.0,1.0,90.0,False
4.976733742420574,0,3,63,12,0.0,1.0,100.0,False
5.579729825986222,0,4,160,22,2.0,1.0,95.0,False
4.59511985013459,0,5,34,216,1.0,1.0,88.0,False
5.135798437050261,0,2,102,28,0.0,1.0,96.0,False
4.934473933130692,0,3,88,56,1.0,1.0,100.0,False
5.298317366548036,0,8,82,190,3.0,1.5,89.0,False
3.80666248977032,1,2,68,129,1.0,1.0,93.0,False
4.382026634673881,1,4,54,55,1.0,1.0,96.0,False
4.48863636973214,0,2,46,180,1.0,1.0,90.0,False
4.4998096703302615,0,2,146,215,1.0,1.0,100.0,False
4.442651256490317,1,2,4,147,1.0,1.0,94.0,False
4.31748811353631,0,4,55,164,2.0,1.0,100.0,False
3.8501476017100575,1,2,23,213,1.0,1.0,100.0,False
5.5606816310155285,0,6,182,39,3.0,2.0,98.0,False
5.247024072160486,0,4,181,35,1.0,1.0,85.0,False
4.174387269895637,1,4,40,104,1.0,1.0,98.0,False
5.298317366548036,1,2,195,171,1.0,1.0,90.0,False
3.828641396489095,1,2,11,188,1.0,1.0,100.0,False
4.867534450455582,0,5,4,147,2.0,1.0,96.0,False
4.605170185988092,1,2,56,9,1.0,1.0,97.0,False
3.912023005428147,1,2,11,206,1.0,1.0,98.0,False
4.8283137373023015,1,1,83,22,1.0,1.0,94.0,False
5.075173815233828,0,3,195,171,1.0,1.0,98.0,False
4.4998096703302615,1,2,195,171,1.0,1.0,92.0,False
5.416100402204419,0,5,87,50,3.0,1.0,96.0,False
4.59511985013459,1,1,102,28,1.0,1.0,100.0,False
3.871201010907892,2,1,181,69,1.0,1.0,100.0,False
4.23410650459726,1,2,195,171,1.0,1.0,90.0,False
5.501258210544727,0,4,92,26,2.0,1.0,96.0,False
4.4998096703302615,1,2,195,170,1.0,1.0,100.0,False
4.248495242049359,1,1,195,162,1.0,1.0,93.0,False
4.4998096703302615,0,2,46,180,0.0,1.0,96.0,False
4.59511985013459,0,1,54,47,1.0,1.0,80.0,False
5.393627546352364,0,3,182,37,1.0,1.0,100.0,False
4.584967478670572,0,2,24,212,1.0,1.0,84.0,False
5.327876168789581,0,6,4,151,3.0,1.0,95.0,False
4.605170185988092,0,4,54,47,1.0,1.0,100.0,False
4.442651256490317,1,1,54,55,1.0,1.0,87.0,False
4.859812404361672,0,3,87,58,1.0,1.0,99.0,False
4.382026634673881,1,2,182,39,1.0,2.0,100.0,False
3.80666248977032,1,1,11,179,1.0,1.0,93.0,False
3.555348061489413,1,1,8,130,1.0,1.0,95.0,False
4.605170185988092,0,2,46,180,0.0,1.0,90.0,False
5.010635294096256,0,4,87,41,2.0,1.0,94.0,False
5.416100402204419,0,6,56,9,2.0,1.0,89.0,False
4.382026634673881,0,2,153,132,0.0,1.0,100.0,False
4.174387269895637,1,2,168,248,1.0,1.0,93.0,False
5.003946305945459,0,3,70,181,0.0,1.0,96.0,False
5.3230099791384085,0,2,181,66,0.0,1.0,96.0,False
5.1647859739235145,0,2,28,3,1.0,1.0,94.0,False
4.0943445622221,1,2,82,190,1.0,2.0,90.0,False
4.382026634673881,1,2,195,171,1.0,1.0,98.0,False
4.158883083359672,1,2,146,215,1.0,1.0,90.0,False
4.787491742782046,1,2,195,171,1.0,1.0,100.0,False
5.247024072160486,0,2,88,56,1.0,1.0,95.0,False
4.31748811353631,1,2,140,177,1.0,1.0,100.0,False
4.605170185988092,1,2,121,33,1.0,1.0,89.0,False
5.010635294096256,1,5,63,60,1.0,1.0,96.0,False
4.859812404361672,0,2,131,28,2.0,1.0,95.0,False
3.58351893845611,1,2,24,212,1.0,1.0,88.0,False
4.812184355372417,0,2,83,20,0.0,1.0,87.0,False
4.787491742782046,0,4,131,28,0.0,1.0,100.0,False
4.7791234931115305,0,3,11,206,1.0,1.0,96.0,False
5.1929568508902095,0,2,88,33,1.0,1.0,97.0,False
4.442651256490317,1,2,146,215,1.0,2.0,94.0,False
3.80666248977032,1,2,23,188,1.0,1.0,93.0,False
5.313205979041787,0,2,70,154,0.0,1.0,100.0,False
3.688879454113936,1,1,23,213,1.0,1.0,95.0,False
5.010635294096256,0,2,109,6,1.0,1.0,98.0,False
4.59511985013459,0,2,56,9,0.0,1.0,97.0,False
4.48863636973214,1,2,11,206,1.0,1.0,93.0,False
4.07753744390572,1,1,182,39,1.0,1.0,100.0,False
4.605170185988092,1,2,146,215,1.0,1.0,100.0,False
4.382026634673881,1,2,34,216,1.0,1.0,97.0,False
4.653960350157523,0,2,195,190,1.0,1.0,88.0,False
5.298317366548036,0,2,83,291,0.0,1.0,100.0,False
4.74493212836325,0,6,11,206,1.0,1.0,92.0,False
5.393627546352364,0,5,34,216,2.0,2.0,100.0,False
4.867534450455582,1,1,56,9,1.0,1.0,90.0,False
4.787491742782046,0,4,11,188,2.0,1.0,91.0,False
4.691347882229144,0,6,67,222,2.0,1.0,97.0,False
4.248495242049359,1,2,109,4,1.0,1.0,100.0,False
4.290459441148391,1,3,11,159,1.0,3.0,89.0,False
4.787491742782046,0,4,181,66,2.0,1.0,90.0,False
5.298317366548036,0,4,23,161,1.0,1.0,93.0,False
3.912023005428147,2,2,34,216,1.0,1.5,97.0,False
4.7791234931115305,0,2,146,215,1.0,1.0,99.0,False
4.382026634673881,0,4,123,202,1.0,1.0,100.0,False
3.912023005428147,1,2,87,62,1.0,1.0,88.0,False
3.737669618283368,2,1,54,47,1.0,1.0,93.0,False
5.247024072160486,0,5,140,177,2.0,1.5,97.0,False
4.174387269895637,1,2,195,170,1.0,1.0,80.0,False
4.653960350157523,0,2,103,195,1.0,1.0,100.0,False
4.941642422609304,0,3,125,39,1.0,1.0,96.0,False
3.80666248977032,1,2,11,179,1.0,1.0,96.0,False
5.703782474656202,0,10,54,47,4.0,1.0,88.0,False
3.80666248977032,1,2,68,129,1.0,2.0,100.0,False
5.703782474656202,0,4,140,181,2.0,1.0,97.0,False
4.553876891600541,0,2,46,180,0.0,1.0,100.0,False
2.302585092994046,2,1,88,56,1.0,1.0,100.0,False
4.007333185232471,1,1,87,50,1.0,1.0,100.0,False
5.703782474656202,1,3,88,33,2.0,1.0,95.0,False
4.007333185232471,1,3,11,206,1.0,2.0,97.0,False
4.174387269895637,1,2,1,17,1.0,1.0,86.0,False
4.7791234931115305,0,2,179,2,1.0,1.0,95.0,False
4.59511985013459,1,2,1,17,1.0,1.0,93.0,False
5.3230099791384085,0,4,88,33,2.0,1.5,97.0,False
4.07753744390572,1,2,87,43,1.0,2.0,93.0,False
4.174387269895637,1,2,43,237,1.0,1.5,97.0,False
5.075173815233828,0,2,83,291,1.0,1.0,100.0,False
3.5263605246161616,1,2,82,190,1.0,1.5,90.0,False
4.07753744390572,1,1,182,39,1.0,1.0,90.0,False
4.442651256490317,1,2,82,191,1.0,1.0,100.0,False
6.309918278226516,0,7,190,26,3.0,1.0,93.0,False
4.605170185988092,1,2,195,171,1.0,2.0,100.0,False
4.248495242049359,1,2,11,206,1.0,1.0,95.0,False
4.605170185988092,0,4,168,248,1.0,1.0,88.0,False
4.787491742782046,0,4,181,66,1.0,1.0,90.0,False
5.857933154483459,0,6,56,17,2.0,1.0,88.0,False
4.248495242049359,1,1,195,171,1.0,1.0,100.0,False
5.293304824724492,0,4,56,291,2.0,1.0,92.0,False
5.703782474656202,0,4,121,33,1.0,1.0,100.0,False
3.912023005428147,1,2,98,183,1.0,1.0,94.0,False
5.293304824724492,0,8,11,206,3.0,2.5,87.0,True
4.84418708645859,0,2,181,35,1.0,1.0,100.0,False
4.553876891600541,0,3,46,175,1.0,1.0,80.0,False
3.737669618283368,1,1,46,216,1.0,1.0,91.0,False
3.912023005428147,1,1,34,180,1.0,1.0,80.0,False
4.7791234931115305,0,4,11,188,1.0,1.0,91.0,False
5.521460917862246,0,6,19,220,2.0,2.0,100.0,True
3.80666248977032,1,1,67,225,1.0,1.0,97.0,False
4.605170185988092,1,2,54,47,1.0,1.0,100.0,False
5.298317366548036,0,2,88,33,0.0,1.0,80.0,False
5.68697535633982,0,6,146,215,2.0,1.0,100.0,False
5.043425116919247,0,2,87,43,1.0,1.0,97.0,False
4.174387269895637,1,1,97,278,1.0,1.0,100.0,False
4.59511985013459,0,2,168,149,0.0,1.0,100.0,False
3.8501476017100575,1,1,4,147,1.0,1.0,93.0,False
4.442651256490317,1,1,86,50,1.0,1.0,93.0,False
5.5606816310155285,0,2,83,7,1.0,1.0,100.0,False
5.991464547107983,0,6,121,28,2.0,1.5,97.0,False
4.31748811353631,1,1,11,188,1.0,1.0,93.0,False
5.298317366548036,0,4,109,4,2.0,1.0,85.0,False
4.605170185988092,1,2,140,181,1.0,1.0,100.0,False
4.23410650459726,1,2,87,62,1.0,1.0,93.0,False
4.31748811353631,1,2,82,190,1.0,1.0,96.0,False
5.703782474656202,0,5,140,177,2.0,1.0,91.0,False
5.713732805509371,0,6,181,73,2.0,1.0,97.0,False
4.4998096703302615,1,2,87,41,1.0,1.0,98.0,False
4.564348191467836,1,2,190,26,1.0,1.0,69.0,False
4.700480365792417,0,3,36,155,0.0,1.0,97.0,False
4.0943445622221,1,2,54,47,1.0,1.0,100.0,False
4.787491742782046,0,2,13,158,0.0,1.0,97.0,False
4.8283137373023015,0,4,46,180,1.0,1.0,93.0,False
5.298317366548036,0,6,46,175,2.0,2.0,100.0,False
3.912023005428147,1,1,86,50,1.0,1.0,94.0,False
4.248495242049359,1,2,4,146,1.0,1.0,92.0,False
4.174387269895637,0,3,82,190,1.0,1.0,92.0,False
5.293304824724492,1,2,86,50,1.0,1.0,100.0,False
5.010635294096256,0,2,20,154,0.0,1.0,80.0,False
5.1298987149230735,0,3,28,57,1.0,1.0,99.0,False
3.80666248977032,1,1,4,147,1.0,1.0,100.0,False
5.198497031265826,0,6,15,181,1.0,1.0,92.0,False
4.605170185988092,0,3,11,161,1.0,1.0,88.0,False
5.416100402204419,0,6,88,33,2.0,1.0,90.0,False
4.8283137373023015,1,4,75,177,1.0,1.0,97.0,False
4.442651256490317,1,2,87,58,1.0,1.0,97.0,False
5.068904202220232,0,5,140,177,2.0,1.0,95.0,False
4.8283137373023015,0,3,11,179,1.0,1.0,99.0,False
5.236441962829949,0,6,11,206,2.0,1.0,96.0,False
5.857933154483459,0,3,190,26,2.0,1.0,98.0,False
4.762173934797756,0,3,140,177,1.0,1.0,93.0,False
4.787491742782046,0,3,23,188,1.0,1.0,100.0,False
3.912023005428147,1,2,11,206,1.0,1.0,100.0,False
4.574710978503383,0,2,47,154,1.0,1.0,100.0,False
5.298317366548036,0,4,87,41,1.0,1.0,90.0,False
3.7612001156935615,2,3,46,175,1.0,1.0,86.0,False
4.700480365792417,0,2,50,155,1.0,1.0,87.0,False
5.1298987149230735,0,2,28,21,0.0,1.0,100.0,False
4.74493212836325,0,2,88,33,0.0,1.0,100.0,False
3.688879454113936,1,1,9,227,1.0,1.0,90.0,False
5.68697535633982,0,6,195,171,2.0,2.0,100.0,False
4.4067192472642525,1,2,98,183,1.0,1.0,83.0,False
4.127134385045092,1,2,23,163,1.0,1.5,100.0,False
4.0943445622221,1,2,187,52,1.0,1.0,100.0,False
4.248495242049359,0,2,103,195,0.0,1.0,83.0,False
4.0943445622221,1,2,146,215,1.0,1.0,100.0,False
4.007333185232471,1,2,182,291,1.0,1.0,80.0,False
5.521460917862246,0,4,76,18,1.0,1.0,93.0,False
5.298317366548036,0,6,87,41,2.0,2.0,94.0,False
4.330733340286331,1,2,195,171,1.0,1.0,88.0,False
5.298317366548036,0,1,23,188,1.0,1.0,100.0,False
3.8918202981106265,1,1,11,179,1.0,1.0,86.0,False
5.1647859739235145,0,4,83,22,1.0,1.0,97.0,False
4.605170185988092,0,8,23,188,3.0,1.0,98.0,False
4.31748811353631,1,2,25,204,1.0,1.0,97.0,False
5.298317366548036,0,2,182,39,0.0,1.0,96.0,False
4.4067192472642525,0,2,60,244,0.0,1.0,100.0,False
5.783825182329737,0,9,23,163,4.0,2.0,92.0,False
4.90527477843843,1,2,88,33,1.0,1.0,94.0,False
4.634728988229637,1,5,11,161,1.0,2.5,77.0,False
4.4998096703302615,1,2,87,43,1.0,1.0,100.0,False
5.003946305945459,0,2,121,33,0.0,1.0,96.0,False
4.553876891600541,0,5,11,188,2.0,1.0,85.0,False
6.551080335043403,0,8,131,28,3.0,2.5,100.0,False
5.1647859739235145,0,2,1,17,1.0,1.0,95.0,False
4.8283137373023015,0,2,195,162,1.0,1.0,88.0,False
4.605170185988092,1,2,88,56,1.0,1.0,93.0,False
4.605170185988092,1,2,173,56,1.0,1.0,100.0,False
3.6635616461296463,1,2,55,165,1.0,1.0,100.0,False
5.416100402204419,0,3,76,7,1.0,1.0,96.0,False
4.382026634673881,1,2,181,73,1.0,1.0,98.0,False
5.153291594497778,1,2,63,60,1.0,1.0,90.0,False
5.332718793265369,0,3,109,4,0.0,1.0,86.0,False
5.768320995793773,0,6,182,38,2.0,1.0,87.0,False
5.58724865840025,0,6,197,183,3.0,2.5,100.0,False
4.290459441148391,1,4,87,41,1.0,1.0,93.0,False
4.48863636973214,1,2,182,39,1.0,2.0,93.0,False
4.0943445622221,2,1,40,106,1.0,1.0,50.0,False
5.1929568508902095,0,2,182,37,1.0,1.0,96.0,False
5.010635294096256,0,2,11,159,1.0,1.0,95.0,False
4.605170185988092,0,2,28,3,0.0,1.0,93.0,False
4.31748811353631,1,2,59,86,1.0,1.5,90.0,False
